Id_processo,processo_25,pagina_extraida,chunk_inserida,timestamp,status
0,N/A,4,0,2026-01-06T09:30:25.764074,ignorado
0,N/A,4,0,2026-01-06T09:30:25.764084,ignorado
0,N/A,4,0,2026-01-06T09:30:25.764169,ignorado
0,N/A,4,0,2026-01-06T09:30:25.764176,ignorado
0,N/A,1,0,2026-01-06T09:30:26.930122,ignorado
0,N/A,1,0,2026-01-06T09:30:26.930131,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329003,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329014,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329024,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329033,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329040,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329048,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329056,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329064,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329072,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329080,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329088,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329096,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329104,ignorado
0,N/A,3,0,2026-01-06T09:30:36.329210,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769006,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769045,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769055,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769064,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769072,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769079,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769087,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769094,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769101,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769108,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769115,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769122,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769129,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769137,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769143,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769151,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769158,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769164,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769171,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769178,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769185,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769192,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769199,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769205,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769213,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769219,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769226,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769232,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769239,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769246,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769253,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769259,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769266,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769272,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769279,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769286,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769292,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769299,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769305,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769311,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769317,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769323,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769329,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769336,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769342,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769348,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769354,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769361,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769367,ignorado
0,N/A,12,0,2026-01-06T09:30:45.769373,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881521,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881601,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881608,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881615,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881622,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881629,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881635,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881642,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881648,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881655,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881661,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881667,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881674,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881681,ignorado
0,N/A,11,0,2026-01-06T09:30:45.881687,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907286,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907334,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907346,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907354,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907362,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907370,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907377,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907384,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907392,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907399,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907407,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907414,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907422,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907429,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907436,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907444,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907453,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907460,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907468,ignorado
0,N/A,13,0,2026-01-06T09:30:47.907475,ignorado
