Id_processo,processo_25,pagina_extraida,chunk_inserida,timestamp,status
0,N/A,5,0,2026-01-05T20:19:00.693183,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693803,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693814,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693821,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693826,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693831,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693835,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693839,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693845,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693849,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693853,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693857,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693860,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693864,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693868,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693872,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693876,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693879,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693883,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693887,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693890,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693893,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693897,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693900,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693904,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693907,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693911,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693915,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693919,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693922,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693926,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693930,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693933,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693937,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693941,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693949,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693953,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693956,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693960,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693963,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693967,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693970,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693974,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693978,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693984,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693987,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693991,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693994,ignorado
0,N/A,5,0,2026-01-05T20:19:00.693997,ignorado
0,N/A,5,0,2026-01-05T20:19:00.694001,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803342,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803374,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803381,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803386,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803390,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803394,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803398,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803402,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803406,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803410,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803414,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803417,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803421,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803425,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803429,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803433,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803436,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803440,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803444,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803448,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803452,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803456,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803460,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803464,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803468,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803472,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803477,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803481,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803485,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803489,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803493,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803507,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803535,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803541,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803545,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803549,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803553,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803557,ignorado
0,N/A,6,0,2026-01-05T20:19:00.803561,ignorado
